departure,arrival,year,string,bi-direction,departure_lat,departure_lng,arrival_lat,arrival_lng,departure_centrality,arrival_centrality,flights_in,airline_centrality_in,flights_out,airline_centrality_out
AVA,CKG,2018,AVACKG2018,2,26.25699,105.8774,29.71921,106.641602,0.055172414,0.696551724,29,0.000254856,26,0.000168477
AVA,HAK,2016,AVAHAK2016,2,26.25699,105.8774,19.934851,110.4589,0.112149533,0.841121495,50,0.000366614,51,0.000366254
AVA,HAK,2017,AVAHAK2017,2,26.25699,105.8774,19.934851,110.4589,0.10619469,0.805309735,240,0.000358012,256,0.000358246
AVA,HAK,2018,AVAHAK2018,2,26.25699,105.8774,19.934851,110.4589,0.055172414,0.526436782,209,0.000171113,214,0.0000954
AVA,HGH,2015,AVAHGH2015,2,26.25699,105.8774,30.2295,120.434402,0.078817734,0.866995074,67,0.000723389,68,0.000702623
AVA,HGH,2016,AVAHGH2016,2,26.25699,105.8774,30.2295,120.434402,0.112149533,0.85046729,317,0.000464188,320,0.000445575
AVA,HGH,2017,AVAHGH2017,2,26.25699,105.8774,30.2295,120.434402,0.10619469,0.862831858,339,0.000396677,340,0.000395456
AVA,HGH,2018,AVAHGH2018,2,26.25699,105.8774,30.2295,120.434402,0.055172414,0.602298851,346,0.000219625,348,0.000114284
AVA,JHG,2016,AVAJHG2016,2,26.25699,105.8774,21.972467,100.76475,0.112149533,0.121495327,116,0.0000739,118,0.0000851
AVA,JHG,2017,AVAJHG2017,2,26.25699,105.8774,21.972467,100.76475,0.10619469,0.097345133,140,0.0000926,146,0.0000931
AVA,JHG,2018,AVAJHG2018,2,26.25699,105.8774,21.972467,100.76475,0.055172414,0.085057471,147,0.0000342,147,0.0000426
AVA,KMG,2015,AVAKMG2015,2,26.25699,105.8774,25.101944,102.929169,0.078817734,0.926108374,143,0.000735751,145,0.000724983
AVA,KMG,2016,AVAKMG2016,2,26.25699,105.8774,25.101944,102.929169,0.112149533,1.037383178,118,0.000557988,119,0.000555188
AVA,KWL,2016,AVAKWL2016,2,26.25699,105.8774,25.2181,110.039101,0.112149533,0.490654206,53,0.000208886,52,0.000209527
AVA,LHW,2017,AVALHW2017,2,26.25699,105.8774,36.51524,103.620697,0.10619469,0.637168142,157,0.000308063,160,0.000308539
AVA,LHW,2018,AVALHW2018,2,26.25699,105.8774,36.51524,103.620697,0.055172414,0.436781609,194,0.000149514,196,0.000108513
AVA,LJG,2015,AVALJG2015,2,26.25699,105.8774,26.683332,100.25,0.078817734,0.305418719,68,0.000205072,68,0.000195908
AVA,LJG,2016,AVALJG2016,2,26.25699,105.8774,26.683332,100.25,0.112149533,0.299065421,201,0.000122698,200,0.000122087
AVA,LJG,2017,AVALJG2017,2,26.25699,105.8774,26.683332,100.25,0.10619469,0.345132743,198,0.000132743,198,0.000132869
AVA,LJG,2018,AVALJG2018,2,26.25699,105.8774,26.683332,100.25,0.055172414,0.216091954,200,0.0000618,201,0.0000348
AVA,NAY,2015,AVANAY2015,2,26.25699,105.8774,40.084152,116.592735,0.078817734,0.566502463,344,0.000638467,347,0.000673496
AVA,NAY,2016,AVANAY2016,2,26.25699,105.8774,40.084152,116.592735,0.112149533,0.485981308,319,0.000414855,324,0.000419154
AVA,NAY,2017,AVANAY2017,2,26.25699,105.8774,40.084152,116.592735,0.10619469,0.548672566,328,0.000405467,328,0.00041557
AVA,NAY,2018,AVANAY2018,2,26.25699,105.8774,40.084152,116.592735,0.055172414,0.31954023,279,0.000125188,279,0.000107156
AVA,NKG,2017,AVANKG2017,2,26.25699,105.8774,31.742041,118.862,0.10619469,0.601769912,159,0.000259515,159,0.000260452
AVA,NKG,2018,AVANKG2018,2,26.25699,105.8774,31.742041,118.862,0.055172414,0.43908046,182,0.000144475,187,0.0000748
AVA,PVG,2017,AVAPVG2017,2,26.25699,105.8774,31.14337,121.805199,0.10619469,0.960176991,79,0.000558978,79,0.000548948
AVA,PVG,2018,AVAPVG2018,2,26.25699,105.8774,31.14337,121.805199,0.055172414,0.772413793,123,0.000529391,122,0.000138141
AVA,SHA,2015,AVASHA2015,2,26.25699,105.8774,31.196099,121.339766,0.078817734,0.748768473,145,0.000523557,147,0.000523449
AVA,SHA,2016,AVASHA2016,2,26.25699,105.8774,31.196099,121.339766,0.112149533,0.719626168,118,0.000326656,121,0.000317959
AVA,SHA,2018,AVASHA2018,2,26.25699,105.8774,31.196099,121.339766,0.055172414,0.35862069,26,0.000109125,26,0.0000671
AVA,SYX,2015,AVASYX2015,2,26.25699,105.8774,18.302891,109.412201,0.078817734,0.532019704,89,0.000327552,89,0.000320525
AVA,SYX,2016,AVASYX2016,2,26.25699,105.8774,18.302891,109.412201,0.112149533,0.53271028,89,0.000225507,91,0.000231153
AVA,SYX,2017,AVASYX2017,2,26.25699,105.8774,18.302891,109.412201,0.10619469,0.526548673,71,0.000212103,88,0.000217209
AVA,SZX,2017,AVASZX2017,2,26.25699,105.8774,22.63925,113.8106,0.10619469,0.955752212,160,0.000467519,158,0.000466666
AVA,SZX,2018,AVASZX2018,2,26.25699,105.8774,22.63925,113.8106,0.055172414,0.63908046,194,0.000237066,194,0.000105717
AVA,XIY,2016,AVAXIY2016,2,26.25699,105.8774,34.438157,108.764819,0.112149533,1.088785047,85,0.000820335,86,0.000821074
AVA,XIY,2017,AVAXIY2017,2,26.25699,105.8774,34.438157,108.764819,0.10619469,1.185840708,197,0.000735616,195,0.00073555
AVA,XIY,2018,AVAXIY2018,2,26.25699,105.8774,34.438157,108.764819,0.055172414,0.770114943,186,0.000290768,186,0.000194442
AXF,BAV,2017,AXFBAV2017,2,38.833507,105.668991,40.55999,109.996902,0.079646018,0.305309735,97,0.001034918,97,0.001018521
AXF,BAV,2018,AXFBAV2018,2,38.833507,105.668991,40.55999,109.996902,0.036781609,0.181609195,144,0.00059262,146,0.000213084
AXF,CKG,2018,AXFCKG2018,2,38.833507,105.668991,29.71921,106.641602,0.036781609,0.696551724,212,0.001792794,206,0.001017749
AXF,DSN,2017,AXFDSN2017,2,38.833507,105.668991,39.495789,109.867412,0.079646018,0.292035398,97,0.00093718,96,0.00093911
AXF,DSN,2018,AXFDSN2018,2,38.833507,105.668991,39.495789,109.867412,0.036781609,0.165517241,51,0.00055692,51,0.000196938
AXF,EJN,2015,AXFEJN2015,2,38.833507,105.668991,42.014143,101.002862,0.039408867,0.02955665,298,0.001380663,303,0.001388454
AXF,EJN,2016,AXFEJN2016,2,38.833507,105.668991,42.014143,101.002862,0.037383178,0.018691589,277,0.004629428,274,0.004629428
AXF,EJN,2017,AXFEJN2017,2,38.833507,105.668991,42.014143,101.002862,0.079646018,0.008849558,378,0.004405286,373,0.004405286
AXF,EJN,2018,AXFEJN2018,2,38.833507,105.668991,42.014143,101.002862,0.036781609,0.004597701,322,0.001217969,322,0.002293578
AXF,HET,2015,AXFHET2015,2,38.833507,105.668991,40.853503,111.826381,0.039408867,0.487684729,646,0.003688801,642,0.003716185
AXF,HET,2016,AXFHET2016,2,38.833507,105.668991,40.853503,111.826381,0.037383178,0.53271028,583,0.004740508,580,0.004800003
AXF,HET,2017,AXFHET2017,2,38.833507,105.668991,40.853503,111.826381,0.079646018,0.566371681,752,0.001930866,752,0.001934325
AXF,HET,2018,AXFHET2018,2,38.833507,105.668991,40.853503,111.826381,0.036781609,0.337931034,850,0.000948703,860,0.000487337
AXF,INC,2017,AXFINC2017,2,38.833507,105.668991,38.322769,106.393303,0.079646018,0.495575221,451,0.001519998,451,0.001522036
AXF,INC,2018,AXFINC2018,2,38.833507,105.668991,38.322769,106.393303,0.036781609,0.331034483,483,0.000886969,486,0.000441528
AXF,LHW,2017,AXFLHW2017,2,38.833507,105.668991,36.51524,103.620697,0.079646018,0.637168142,13,0.002134748,13,0.002139086
AXF,RHT,2015,AXFRHT2015,2,38.833507,105.668991,39.225406,101.546915,0.039408867,0.019704433,335,0.004603887,260,0.004606008
AXF,RHT,2016,AXFRHT2016,2,38.833507,105.668991,39.225406,101.546915,0.037383178,0.018691589,230,0.004629428,229,0.004629428
AXF,RHT,2017,AXFRHT2017,2,38.833507,105.668991,39.225406,101.546915,0.079646018,0.008849558,338,0.004405286,334,0.004405286
AXF,RHT,2018,AXFRHT2018,2,38.833507,105.668991,39.225406,101.546915,0.036781609,0.004597701,297,0.001217969,295,0.002293578
AXF,RLK,2017,AXFRLK2017,2,38.833507,105.668991,40.927157,107.744545,0.079646018,0.053097345,32,0.000175299,31,0.00017681
AXF,XIY,2015,AXFXIY2015,2,38.833507,105.668991,34.438157,108.764819,0.039408867,1.024630542,305,0.007077224,310,0.007039928
AXF,XIY,2016,AXFXIY2016,2,38.833507,105.668991,34.438157,108.764819,0.037383178,1.088785047,306,0.009082574,308,0.009023079
AXF,XIY,2017,AXFXIY2017,2,38.833507,105.668991,34.438157,108.764819,0.079646018,1.185840708,355,0.005403249,360,0.00540637
AXF,XIY,2018,AXFXIY2018,2,38.833507,105.668991,34.438157,108.764819,0.036781609,0.770114943,479,0.002072551,476,0.001267094
BAR,CAN,2016,BARCAN2016,2,19.139692,110.457703,23.392429,113.298698,0.056074766,1.060747664,7,0.000779352,10,0.000787084
BAR,CAN,2017,BARCAN2017,2,19.139692,110.457703,23.392429,113.298698,0.261061947,0.960176991,64,0.000254748,64,0.00024018
BAR,CAN,2018,BARCAN2018,2,19.139692,110.457703,23.392429,113.298698,0.133333333,0.675862069,83,0.000219918,84,0.0000557
BAR,CGO,2017,BARCGO2017,2,19.139692,110.457703,34.519669,113.840797,0.261061947,0.787610619,51,0.000240004,52,0.000232523
BAR,CGO,2018,BARCGO2018,2,19.139692,110.457703,34.519669,113.840797,0.133333333,0.47816092,328,0.0000772,330,0.0000545
BAR,CKG,2016,BARCKG2016,2,19.139692,110.457703,29.71921,106.641602,0.056074766,0.995327103,3,0.000850428,3,0.000852744
BAR,CKG,2018,BARCKG2018,2,19.139692,110.457703,29.71921,106.641602,0.133333333,0.696551724,63,0.000145847,63,0.000113612
BAR,CSX,2017,BARCSX2017,2,19.139692,110.457703,28.196667,113.220833,0.261061947,0.752212389,47,0.000172364,47,0.000167439
BAR,CSX,2018,BARCSX2018,2,19.139692,110.457703,28.196667,113.220833,0.133333333,0.510344828,40,0.0000889,40,0.0000526
BAR,CTU,2017,BARCTU2017,2,19.139692,110.457703,30.57852,103.946999,0.261061947,1.079646018,72,0.000428438,71,0.000433955
BAR,ERL,2018,BARERL2018,2,19.139692,110.457703,43.426714,112.099704,0.133333333,0.04137931,37,0.0000402,37,0.0000628
BAR,HET,2018,BARHET2018,2,19.139692,110.457703,40.853503,111.826381,0.133333333,0.337931034,26,0.0000492,26,0.0000403
BAR,HFE,2017,BARHFE2017,2,19.139692,110.457703,31.986345,116.970474,0.261061947,0.442477876,27,0.0000942,27,0.0000911
BAR,HFE,2018,BARHFE2018,2,19.139692,110.457703,31.986345,116.970474,0.133333333,0.28045977,60,0.0000435,60,0.0000252
BAR,HGH,2017,BARHGH2017,2,19.139692,110.457703,30.2295,120.434402,0.261061947,0.862831858,28,0.000218585,28,0.000211793
BAR,HGH,2018,BARHGH2018,2,19.139692,110.457703,30.2295,120.434402,0.133333333,0.602298851,33,0.000119959,33,0.0000689
BAR,INC,2018,BARINC2018,2,19.139692,110.457703,38.322769,106.393303,0.133333333,0.331034483,35,0.0000508,35,0.0000357
BAR,KHN,2017,BARKHN2017,2,19.139692,110.457703,28.865,115.900002,0.261061947,0.548672566,87,0.00011155,86,0.000108057
BAR,KHN,2018,BARKHN2018,2,19.139692,110.457703,28.865,115.900002,0.133333333,0.324137931,26,0.0000371,26,0.0000278
BAR,KMG,2016,BARKMG2016,2,19.139692,110.457703,25.101944,102.929169,0.056074766,1.037383178,9,0.000816197,9,0.000813079
BAR,KMG,2017,BARKMG2017,2,19.139692,110.457703,25.101944,102.929169,0.261061947,1.026548673,29,0.000330653,29,0.00032457
BAR,KWE,2017,BARKWE2017,2,19.139692,110.457703,26.538521,106.800697,0.261061947,0.663716814,129,0.000133816,128,0.000130584
BAR,KWE,2018,BARKWE2018,2,19.139692,110.457703,26.538521,106.800697,0.133333333,0.471264368,110,0.0000581,110,0.0000462
BAR,LHW,2017,BARLHW2017,2,19.139692,110.457703,36.51524,103.620697,0.261061947,0.637168142,32,0.000236079,32,0.000232839
BAR,LHW,2018,BARLHW2018,2,19.139692,110.457703,36.51524,103.620697,0.133333333,0.436781609,188,0.0000636,189,0.000057
BAR,LYG,2017,BARLYG2017,2,19.139692,110.457703,34.571659,118.873596,0.261061947,0.221238938,15,0.0000554,16,0.0000539
BAR,LYG,2018,BARLYG2018,2,19.139692,110.457703,34.571659,118.873596,0.133333333,0.140229885,36,0.0000181,36,0.0000165
BAR,MIG,2018,BARMIG2018,2,19.139692,110.457703,31.428986,104.743592,0.133333333,0.193103448,62,0.0000298,63,0.0000267
BAR,NAY,2017,BARNAY2017,2,19.139692,110.457703,40.084152,116.592735,0.261061947,0.548672566,10,0.000266059,10,0.000250183
BAR,NAY,2018,BARNAY2018,2,19.139692,110.457703,40.084152,116.592735,0.133333333,0.31954023,43,0.000068,43,0.0000676
BAR,NGB,2017,BARNGB2017,2,19.139692,110.457703,29.826679,121.461899,0.261061947,0.508849558,52,0.000106178,55,0.0000923
BAR,NTG,2017,BARNTG2017,2,19.139692,110.457703,32.072922,120.975601,0.261061947,0.309734513,18,0.000055,19,0.0000529
BAR,PEK,2016,BARPEK2016,2,19.139692,110.457703,40.084152,116.592735,0.056074766,1.242990654,10,0.001293217,9,0.001287796
BAR,PEK,2018,BARPEK2018,2,19.139692,110.457703,40.084152,116.592735,0.133333333,0.887356322,9,0.000386129,9,0.0000848
BAR,PVG,2017,BARPVG2017,2,19.139692,110.457703,31.14337,121.805199,0.261061947,0.960176991,50,0.000287832,50,0.000273218
BAR,PVG,2018,BARPVG2018,2,19.139692,110.457703,31.14337,121.805199,0.133333333,0.772413793,84,0.000323088,83,0.0000662
BAR,RLK,2018,BARRLK2018,2,19.139692,110.457703,40.927157,107.744545,0.133333333,0.04137931,29,0.0000268,29,0.0000499
BAR,SHA,2017,BARSHA2017,2,19.139692,110.457703,31.196099,121.339766,0.261061947,0.668141593,5,0.000152681,5,0.00014838
BAR,SHE,2017,BARSHE2017,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0
BAR,SJW,2017,BARSJW2017,2,19.139692,110.457703,38.274376,114.694427,0.261061947,0.592920354,90,0.000136635,90,0.000130361
BAR,SJW,2018,BARSJW2018,2,19.139692,110.457703,38.274376,114.694427,0.133333333,0.337931034,9,0.0000426,9,0.0000362
BAR,SWA,2017,BARSWA2017,2,19.139692,110.457703,23.5525,116.505836,0.261061947,0.336283186,40,0.0000615,40,0.0000595
BAR,SWA,2018,BARSWA2018,2,19.139692,110.457703,23.5525,116.505836,0.133333333,0.245977011,25,0.0000258,25,0.0000203
BAR,SZX,2016,BARSZX2016,2,19.139692,110.457703,22.63925,113.8106,0.056074766,0.962616822,9,0.000730656,10,0.000731239
BAR,TAO,2017,BARTAO2017,2,19.139692,110.457703,36.266102,120.374397,0.261061947,0.663716814,41,0.000201302,45,0.000187642
BAR,TAO,2018,BARTAO2018,2,19.139692,110.457703,36.266102,120.374397,0.133333333,0.445977011,35,0.0000729,35,0.000052
BAR,TNA,2017,BARTNA2017,2,19.139692,110.457703,36.857208,117.215897,0.261061947,0.637168142,89,0.000148888,91,0.000140765
BAR,TNA,2018,BARTNA2018,2,19.139692,110.457703,36.857208,117.215897,0.133333333,0.390804598,38,0.0000564,40,0.0000383
BAR,TSN,2017,BARTSN2017,2,19.139692,110.457703,39.124352,117.3461,0.261061947,0.933628319,29,0.000320113,27,0.000300268
BAR,TSN,2018,BARTSN2018,2,19.139692,110.457703,39.124352,117.3461,0.133333333,0.572413793,105,0.000101221,105,0.0000641
BAR,TYN,2017,BARTYN2017,2,19.139692,110.457703,37.746891,112.628403,0.261061947,0.553097345,73,0.000112616,73,0.000107251
BAR,TYN,2018,BARTYN2018,2,19.139692,110.457703,37.746891,112.628403,0.133333333,0.328735632,147,0.0000388,147,0.0000296
BAR,WNZ,2018,BARWNZ2018,2,19.139692,110.457703,27.91222,120.851898,0.133333333,0.324137931,103,0.0000371,103,0.0000282
BAR,WUH,2018,BARWUH2018,2,19.139692,110.457703,30.783751,114.208099,0.133333333,0.425287356,35,0.0000799,35,0.0000459
BAR,WUS,2018,BARWUS2018,2,19.139692,110.457703,27.698972,118.004959,0.133333333,0.068965517,90,0.0000209,89,0.0000277
BAR,XIC,2017,BARXIC2017,2,19.139692,110.457703,27.983669,102.186692,0.261061947,0.115044248,25,0.0000768,26,0.0000735
BAR,XIY,2018,BARXIY2018,2,19.139692,110.457703,34.438157,108.764819,0.133333333,0.770114943,32,0.000153962,32,0.000112174
BAR,XMN,2017,BARXMN2017,2,19.139692,110.457703,24.544029,118.127701,0.261061947,0.703539823,11,0.000133633,11,0.000129155
BAR,XUZ,2017,BARXUZ2017,2,19.139692,110.457703,34.052925,117.554077,0.261061947,0.221238938,41,0.0000568,42,0.0000549
BAR,YNT,2017,BARYNT2017,2,19.139692,110.457703,37.657223,120.987221,0.261061947,0.415929204,11,0.0000884,11,0.0000842
BAR,YTY,2017,BARYTY2017,2,19.139692,110.457703,32.563057,119.718887,0.261061947,0.234513274,32,0.0000571,32,0.0000565
BAR,ZUH,2016,BARZUH2016,2,19.139692,110.457703,22.00666,113.376297,0.056074766,0.331775701,3,0.000183178,4,0.000181086
BAR,ZUH,2017,BARZUH2017,2,19.139692,110.457703,22.00666,113.376297,0.261061947,0.491150442,28,0.0000924,28,0.0000891
BAR,ZYI,2017,BARZYI2017,2,19.139692,110.457703,27.807451,107.250743,0.261061947,0.274336283,63,0.0000579,63,0.000056
BAR,ZYI,2018,BARZYI2018,2,19.139692,110.457703,27.807451,107.250743,0.133333333,0.172413793,83,0.0000239,84,0.0000175
BAV,AXF,2017,BAVAXF2017,2,40.55999,109.996902,38.833507,105.668991,0.305309735,0.079646018,97,0.001018521,97,0.001034918
BAV,AXF,2018,BAVAXF2018,2,40.55999,109.996902,38.833507,105.668991,0.181609195,0.036781609,146,0.000213084,144,0.00059262
BAV,CAN,2015,BAVCAN2015,2,40.55999,109.996902,23.392429,113.298698,0.290640394,1.064039409,217,0.000253039,217,0.000259862
BAV,CAN,2016,BAVCAN2016,2,40.55999,109.996902,23.392429,113.298698,0.242990654,1.060747664,230,0.0002601,228,0.000261871
BAV,CAN,2017,BAVCAN2017,2,40.55999,109.996902,23.392429,113.298698,0.305309735,0.960176991,167,0.000232499,172,0.000232592
BAV,CAN,2018,BAVCAN2018,2,40.55999,109.996902,23.392429,113.298698,0.181609195,0.675862069,25,0.000255728,27,0.0000532
BAV,CGO,2015,BAVCGO2015,2,40.55999,109.996902,34.519669,113.840797,0.290640394,0.625615764,543,0.000113369,544,0.000116868
BAV,CGO,2016,BAVCGO2016,2,40.55999,109.996902,34.519669,113.840797,0.242990654,0.700934579,566,0.00015828,566,0.000160711
BAV,CGO,2017,BAVCGO2017,2,40.55999,109.996902,34.519669,113.840797,0.305309735,0.787610619,646,0.000182959,645,0.00018867
BAV,CGO,2018,BAVCGO2018,2,40.55999,109.996902,34.519669,113.840797,0.181609195,0.47816092,760,0.0000598,761,0.0000492
BAV,CGQ,2015,BAVCGQ2015,2,40.55999,109.996902,43.996208,125.685303,0.290640394,0.42364532,325,0.0000784,325,0.000079
BAV,CGQ,2016,BAVCGQ2016,2,40.55999,109.996902,43.996208,125.685303,0.242990654,0.429906542,55,0.0000889,54,0.0000848
BAV,CGQ,2017,BAVCGQ2017,2,40.55999,109.996902,43.996208,125.685303,0.305309735,0.42920354,64,0.0000994,64,0.0000989
BAV,CGQ,2018,BAVCGQ2018,2,40.55999,109.996902,43.996208,125.685303,0.181609195,0.264367816,42,0.0000288,42,0.0000285
BAV,CIF,2015,BAVCIF2015,2,40.55999,109.996902,42.159704,118.846745,0.290640394,0.118226601,340,0.000172653,342,0.000170653
BAV,CIF,2016,BAVCIF2016,2,40.55999,109.996902,42.159704,118.846745,0.242990654,0.140186916,295,0.000126335,304,0.000127001
BAV,CIF,2017,BAVCIF2017,2,40.55999,109.996902,42.159704,118.846745,0.305309735,0.123893805,349,0.000143588,348,0.000143815
BAV,CIF,2018,BAVCIF2018,2,40.55999,109.996902,42.159704,118.846745,0.181609195,0.059770115,146,0.0000403,145,0.0000658
BAV,CKG,2015,BAVCKG2015,2,40.55999,109.996902,29.71921,106.641602,0.290640394,0.985221675,170,0.000323156,172,0.000321515
BAV,CKG,2016,BAVCKG2016,2,40.55999,109.996902,29.71921,106.641602,0.242990654,0.995327103,156,0.000336975,156,0.000338195
BAV,CKG,2017,BAVCKG2017,2,40.55999,109.996902,29.71921,106.641602,0.305309735,1.039823009,221,0.000339384,225,0.000353136
BAV,CKG,2018,BAVCKG2018,2,40.55999,109.996902,29.71921,106.641602,0.181609195,0.696551724,140,0.000108257,140,0.0000952
BAV,CSX,2015,BAVCSX2015,2,40.55999,109.996902,28.196667,113.220833,0.290640394,0.743842365,11,0.000150589,11,0.000151238
BAV,CSX,2017,BAVCSX2017,2,40.55999,109.996902,28.196667,113.220833,0.305309735,0.752212389,106,0.000171458,107,0.00017421
BAV,CSX,2018,BAVCSX2018,2,40.55999,109.996902,28.196667,113.220833,0.181609195,0.510344828,193,0.0000727,193,0.000051
BAV,CTU,2015,BAVCTU2015,2,40.55999,109.996902,30.57852,103.946999,0.290640394,1.004926108,209,0.000338817,208,0.0003318
BAV,CTU,2016,BAVCTU2016,2,40.55999,109.996902,30.57852,103.946999,0.242990654,0.990654206,207,0.000355297,205,0.000355519
BAV,CTU,2017,BAVCTU2017,2,40.55999,109.996902,30.57852,103.946999,0.305309735,1.079646018,112,0.000393616,112,0.000412561
BAV,CTU,2018,BAVCTU2018,2,40.55999,109.996902,30.57852,103.946999,0.181609195,0.72183908,80,0.000159152,80,0.000111136
BAV,DAT,2015,BAVDAT2015,2,40.55999,109.996902,40.062064,113.486564,0.290640394,0.137931034,80,0.000135694,78,0.000129869
BAV,DLC,2015,BAVDLC2015,2,40.55999,109.996902,38.96566,121.538597,0.290640394,0.63546798,244,0.000161497,235,0.00016621
BAV,DLC,2016,BAVDLC2016,2,40.55999,109.996902,38.96566,121.538597,0.242990654,0.64953271,212,0.000154884,205,0.000157494
BAV,DLC,2017,BAVDLC2017,2,40.55999,109.996902,38.96566,121.538597,0.305309735,0.703539823,276,0.000159772,276,0.000171446
BAV,DLC,2018,BAVDLC2018,2,40.55999,109.996902,38.96566,121.538597,0.181609195,0.44137931,233,0.0000787,236,0.0000573
BAV,FOC,2018,BAVFOC2018,2,40.55999,109.996902,25.935061,119.6632,0.181609195,0.374712644,36,0.0000401,33,0.000033
BAV,HAK,2015,BAVHAK2015,2,40.55999,109.996902,19.934851,110.4589,0.290640394,0.753694581,35,0.000202737,33,0.000187683
BAV,HET,2015,BAVHET2015,1,40.55999,109.996902,40.853503,111.826381,0.290640394,0.487684729,20,0.00011739,0,0
BAV,HFE,2018,BAVHFE2018,2,40.55999,109.996902,31.986345,116.970474,0.181609195,0.28045977,27,0.0000393,27,0.0000261
BAV,HGH,2015,BAVHGH2015,2,40.55999,109.996902,30.2295,120.434402,0.290640394,0.866995074,181,0.000192847,180,0.000196639
BAV,HGH,2016,BAVHGH2016,2,40.55999,109.996902,30.2295,120.434402,0.242990654,0.85046729,237,0.000188061,238,0.000186498
BAV,HGH,2017,BAVHGH2017,2,40.55999,109.996902,30.2295,120.434402,0.305309735,0.862831858,6,0.000184126,8,0.00018864
BAV,HLD,2015,BAVHLD2015,2,40.55999,109.996902,49.209334,119.830223,0.290640394,0.290640394,75,0.000135817,74,0.000140336
BAV,HLD,2017,BAVHLD2017,2,40.55999,109.996902,49.209334,119.830223,0.305309735,0.292035398,68,0.000156708,68,0.000159072
BAV,HLH,2017,BAVHLH2017,2,40.55999,109.996902,46.200408,122.007318,0.305309735,0.115044248,120,0.000163991,119,0.000164438
BAV,HRB,2015,BAVHRB2015,2,40.55999,109.996902,45.623402,126.250298,0.290640394,0.669950739,276,0.000234769,273,0.000249426
BAV,HRB,2016,BAVHRB2016,2,40.55999,109.996902,45.623402,126.250298,0.242990654,0.757009346,238,0.000290982,237,0.000298857
BAV,HRB,2017,BAVHRB2017,2,40.55999,109.996902,45.623402,126.250298,0.305309735,0.752212389,92,0.000375347,92,0.000380988
BAV,HRB,2018,BAVHRB2018,2,40.55999,109.996902,45.623402,126.250298,0.181609195,0.452873563,33,0.000141851,33,0.000105149
BAV,KHN,2017,BAVKHN2017,2,40.55999,109.996902,28.865,115.900002,0.305309735,0.548672566,116,0.0000967,116,0.0000993
BAV,KHN,2018,BAVKHN2018,2,40.55999,109.996902,28.865,115.900002,0.181609195,0.324137931,371,0.0000287,372,0.0000267
BAV,KMG,2015,BAVKMG2015,2,40.55999,109.996902,25.101944,102.929169,0.290640394,0.926108374,276,0.000396544,278,0.000397865
BAV,KMG,2016,BAVKMG2016,2,40.55999,109.996902,25.101944,102.929169,0.242990654,1.037383178,237,0.000352328,238,0.000354007
BAV,KMG,2017,BAVKMG2017,2,40.55999,109.996902,25.101944,102.929169,0.305309735,1.026548673,92,0.000420868,92,0.000428838
